time,USD_AUD,USD_EUR,USD_GBP,USD_KRW,USD_SEK,USD_BRL,USD_CNY,USD_JPY,USD_MXN,USD_INR,USD_THB,USD_CAD
1988-07-05,1.276324186,,0.585823081,731.6,6.299,,3.7314,134.29,,14.12,25.57,1.2136
1988-07-06,1.25502008,,0.584282793,730.8,6.285,,3.7314,133.6,,14.02,25.56,1.2071
1988-07-07,1.242544732,,0.582309439,730,6.267,,3.7314,131.77,,14.02,25.49,1.2053
1988-07-08,1.255492781,,0.587716721,729.2,6.313,,3.7314,133.23,,14.02,25.48,1.2097
1988-07-11,1.264702163,,0.592066311,729.3,6.358,,3.7314,132.9,,14.07,25.53,1.2085
1988-07-12,1.260239445,,0.58979652,729.4,6.33,,3.7314,132.63,,14.07,25.53,1.2102
1988-07-13,1.256755058,,0.591121357,728.7,6.352,,3.7314,132.9,,14.06,25.5,1.2086
1988-07-14,1.253918495,,0.592066311,728.8,6.361,,3.7314,133.13,,14.09,25.52,1.2085
1988-07-15,1.271455817,,0.60132291,728.9,6.4475,,3.7314,135.3,,14.1,25.55,1.212
1988-07-18,1.257071025,,0.598802395,729,6.46,,3.7314,134.75,,14.08,25.61,1.2097
1988-07-19,1.246571927,,0.590493062,729.1,6.408,,3.7314,133.9,,14.06,25.58,1.2014
1988-07-20,1.235635735,,0.584966364,728.3,6.368,,3.7314,133.18,,14.06,25.58,1.1956
1988-07-21,1.231375446,,0.579206487,727.7,6.3335,,3.7314,132.25,,14.04,25.55,1.1975
1988-07-22,1.231678778,,0.574712644,727.2,6.3,,3.7314,130.7,,14.06,25.48,1.1985
1988-07-25,1.234872808,,0.579710145,726.7,6.355,,3.7314,132.1,,14.06,25.44,1.2075
1988-07-26,1.239157373,,0.583668943,726.8,6.3885,,3.7314,132.55,,14.11,25.5,1.209
1988-07-27,1.234263145,,0.579374276,726.9,6.355,,3.7314,131.7,,14.1,25.52,1.2074
1988-07-28,1.243935813,,0.580720093,727,6.385,,3.7314,132.4,,14.14,25.49,1.2089
1988-07-29,1.246105919,,0.584795322,726.6,6.419,,3.7314,133.05,,14.17,25.49,1.2107
1988-08-01,1.245330012,,0.583771162,726.7,6.438,,3.7314,132.8,,14.18,25.56,1.2077
1988-08-02,1.245330012,,0.584795322,726.3,6.4465,,3.7314,132.92,,14.16,25.53,1.2065
1988-08-03,1.243626415,,0.584624379,726,6.444,,3.7314,132.87,,14.17,25.55,1.203
1988-08-04,1.24300808,,0.585137507,726.1,6.448,,3.7314,133.02,,14.17,25.55,1.203
1988-08-05,1.245330012,,0.59073724,726.2,6.471,,3.7314,133.68,,14.19,25.56,1.2055
1988-08-08,1.25250501,,0.589275192,726.3,6.5075,,3.7314,133.75,,14.16,25.56,1.2105
1988-08-09,1.255492781,,0.593014292,726.4,6.5425,,3.7314,134.75,,14.17,25.56,1.2155
1988-08-10,1.251877817,,0.591540964,726.5,6.55,,3.7314,134.45,,14.19,25.63,1.226
1988-08-11,1.245485116,,0.591366056,726.6,6.515,,3.7314,133.86,,14.17,25.59,1.223
1988-08-12,1.249219238,,0.582920431,726.1,6.474,,3.7314,133.15,,14.14,25.59,1.2198
1988-08-15,1.249063203,,0.583498658,725.6,6.479,,3.7314,133.25,,14.15,25.52,1.2236
1988-08-16,1.246105919,,0.581733566,725.7,6.442,,3.7314,132.92,,14.12,25.52,1.2278
1988-08-17,1.245330012,,0.59178601,725.8,6.54,,3.7314,134.07,,14.19,25.55,1.2324
1988-08-18,1.240387001,,0.588754784,725.9,6.505,,3.7314,133.35,,14.2,25.58,1.2302
1988-08-19,1.227897839,,0.587371512,725.6,6.491,,3.7314,133.45,,14.22,25.55,1.2272
1988-08-22,1.228803146,,0.59655193,725.3,6.5695,,3.7314,134.1,,14.35,25.57,1.2293
1988-08-23,1.227144435,,0.595592615,725.4,6.5345,,3.7314,133.85,,14.3,25.58,1.2305
1988-08-24,1.225490196,,0.595770033,725.5,6.5115,,3.7314,134.25,,14.29,25.59,1.232
1988-08-25,1.223990208,,0.588581519,725.1,6.454,,3.7314,133.35,,14.23,25.56,1.2345
1988-08-26,1.232893601,,0.591436007,724.6,6.436,,3.7314,133.66,,14.28,25.52,1.2373
1988-08-29,1.238696891,,0.59347181,724.7,6.465,,3.7314,134.13,,14.28,25.52,1.24
1988-08-30,1.242544732,,0.591715976,724.8,6.462,,3.7314,134.47,,14.32,25.57,1.2388
1988-08-31,1.24409057,,0.59435364,724.9,6.493,,3.7314,136.52,,14.36,25.57,1.24
1988-09-01,1.259921885,,0.599161174,725,6.491,,3.7314,136.35,,14.41,25.61,1.237
1988-09-02,1.256913022,,0.594177065,725,6.456,,3.7314,136.1,,14.44,25.62,1.2372
1988-09-06,1.244245365,,0.587095638,724.2,6.405,,3.7314,135.3,,14.39,25.59,1.2338
1988-09-07,1.247038284,,0.585480094,723.7,6.405,,3.7314,133.67,,14.38,25.54,1.239
1988-09-08,1.243781095,,0.589275192,723.2,6.4175,,3.7314,133.87,,14.4,25.52,1.2391
1988-09-09,1.242699143,,0.589344649,723.3,6.42,,3.7314,133.62,,14.43,25.5,1.2398
1988-09-12,1.250312578,,0.589726956,722.9,6.4115,,3.7314,133.5,,14.4,25.52,1.2385
1988-09-13,1.25502008,,0.589622642,723,6.4125,,3.7314,133.3,,14.43,25.5,1.231
1988-09-14,1.260557166,,0.597193192,722.7,6.4825,,3.7314,134.6,,14.44,25.51,1.2227
1988-09-15,1.249219238,,0.595238095,722.8,6.475,,3.7314,133.67,,14.48,25.55,1.2238
1988-09-16,1.257229067,,0.596872389,722.9,6.485,,3.7314,134.3,,14.51,25.53,1.2235
1988-09-19,1.271779219,,0.595663569,722.9,6.435,,3.7314,133.55,,14.52,25.54,1.2195
1988-09-20,1.271617497,,0.592943967,722.5,6.4175,,3.7314,133.9,,14.49,25.53,1.2205
1988-09-21,1.284191601,,0.597014925,722.6,6.445,,3.7314,134.25,,14.56,25.53,1.2183
1988-09-22,1.275672917,,0.59970015,722.7,6.4625,,3.7314,134.63,,14.6,25.53,1.2186
1988-09-23,1.275510204,,0.598265031,722.6,6.4525,,3.7314,134.47,,14.58,25.57,1.222
1988-09-26,1.282709082,,0.600060006,722.5,6.475,,3.7314,134.65,,14.6,25.57,1.2215
1988-09-27,1.276487107,,0.595663569,722.6,6.46,,3.7314,134.45,,14.57,25.57,1.2186
1988-09-28,1.275998469,,0.592838511,722.3,6.4525,,3.7314,134.23,,14.56,25.57,1.2207
1988-09-29,1.275347532,,0.594459636,721.8,6.455,,3.7314,134.36,,14.54,25.55,1.2176
1988-09-30,1.277139208,,0.591366056,721.9,6.425,,3.7314,133.9,,14.55,25.57,1.2173
1988-10-03,1.274859765,,0.588754784,721.9,6.398,,3.7314,133.65,,14.56,25.54,1.2105
1988-10-04,1.267266506,,0.590144585,721.4,6.394,,3.7314,133.26,,14.56,25.51,1.2099
1988-10-05,1.264222503,,0.58979652,720.9,6.392,,3.7314,133.5,,14.59,25.52,1.2075
1988-10-06,1.255650427,,0.590318772,721,6.395,,3.7314,133.41,,14.57,25.52,1.2115
1988-10-07,1.251877817,,0.588928151,720.1,6.384,,3.7314,133.3,,14.56,25.52,1.2077
1988-10-11,1.246261216,,0.582750583,717.7,6.3475,,3.7314,131.07,,14.62,25.46,1.209
1988-10-12,1.241927471,,0.577700751,716.2,6.298,,3.7314,128.96,,14.7,25.45,1.2105
1988-10-13,1.234567901,,0.572901747,714.7,6.258,,3.7314,128.03,,14.67,25.35,1.2086
1988-10-14,1.229558588,,0.56963828,713.2,6.249,,3.7314,127.15,,14.72,25.33,1.205
1988-10-17,1.238390093,,0.57208238,711.7,6.244,,3.7314,127.28,,14.73,25.28,1.2049
1988-10-18,1.235635735,,0.570776256,710.8,6.227,,3.7314,126.67,,14.74,25.31,1.1998
1988-10-19,1.219512195,,0.571265353,710.9,6.245,,3.7314,127.3,,14.76,25.31,1.2
1988-10-20,1.218769043,,0.567214974,710,6.225,,3.7314,127.2,,14.75,25.31,1.1991
1988-10-21,1.218323587,,0.56753689,708.5,6.18,,3.7314,126.35,,14.75,25.28,1.202
1988-10-24,1.223840411,,0.570939195,707,6.175,,3.7314,126.83,,14.78,25.28,1.1975
1988-10-25,1.21980971,,0.570287995,707.1,6.215,,3.7314,126.7,,14.8,25.29,1.2
1988-10-26,1.212856277,,0.567859171,707.2,6.195,,3.7314,125.7,,14.82,25.28,1.1991
1988-10-27,1.220852155,,0.56561086,705.7,6.192,,3.7314,125.9,,14.88,25.24,1.2041
1988-10-28,1.216397032,,0.56561086,704.2,6.18,,3.7314,125.85,,14.87,25.26,1.2039
1988-10-31,1.219512195,,0.565291125,704.3,6.195,,3.7314,125.5,,14.97,25.26,1.2197
1988-11-01,1.218620522,,0.565995019,702.7,6.2,,3.7314,125.3,,14.88,25.25,1.2282
1988-11-02,1.211974306,,0.562746201,702.8,6.18,,3.7314,124.6,,14.89,25.21,1.227
1988-11-03,1.204819277,,0.561167228,701.3,6.164,,3.7314,124.2,,14.9,25.2,1.2213
1988-11-04,1.207583625,,0.566572238,700.4,6.2175,,3.7314,125.32,,14.95,25.1722,1.2227
1988-11-07,1.203079885,,0.563380282,700.5,6.19,,3.7314,124.72,,14.99,25.24,1.2372
1988-11-08,1.204819277,,0.56490792,699.6,6.196,,3.7314,125.57,,14.98,25.21,1.2352
1988-11-09,1.18708452,,0.558409649,699.7,6.133,,3.7314,124.25,,14.94,25.25,1.2324
1988-11-10,1.185536455,,0.556947925,698.2,6.128,,3.7314,123.98,,14.96,25.18,1.2258
1988-11-14,1.177163037,,0.553097345,695.9,6.088,,3.7314,123.43,,14.96,25.11,1.2298
1988-11-15,1.171646163,,0.553403431,696,6.085,,3.7314,123.42,,14.97,25.15,1.235
1988-11-16,1.168907072,,0.54884742,695.2,6.04,,3.7314,122.55,,14.94,25.15,1.231
1988-11-17,1.164822365,,0.549148819,694.4,6.064,,3.7314,122.73,,14.95,25.09,1.2339
1988-11-18,1.169317119,,0.550660793,693.6,6.072,,3.7314,122.65,,15.06,25.1,1.2345
1988-11-21,1.163873371,,0.548395942,693.7,6.044,,3.7314,121.95,,15.06,25.12,1.2117
1988-11-22,1.158077591,,0.545911126,692.9,6.023,,3.7314,121.35,,15.02,25.09,1.202
1988-11-23,1.149954002,,0.544365814,692.1,6.006,,3.7314,121.3,,15,25.07,1.2
1988-11-25,1.145344176,,0.542299349,690.7,6.004,,3.7314,121.1,,14.99,25.05,1.1907
1988-11-28,1.14521301,,0.544365814,690.8,6.04,,3.7314,122.22,,14.98,25.08,1.1915
1988-11-29,1.140510949,,0.54007345,690.9,6.02,,3.7314,121.5,,14.95,25.11,1.1941
1988-11-30,1.142857143,,0.540745147,690.3,6.0415,,3.7314,121.9,,14.95,25.08,1.1878
1988-12-01,1.147446931,,0.539811066,689.8,6.024,,3.7314,121.6,,14.9,25.07,1.1873
1988-12-02,1.148369316,,0.538793103,689.2,6.02,,3.7314,121.47,,14.87,25.09,1.1875
1988-12-05,1.138174368,,0.534759358,688.7,6.001,,3.7314,121.5,,14.95,25.19,1.1858
1988-12-06,1.134429949,,0.536078053,688.1,6.015,,3.7314,121.75,,14.97,25.07,1.1896
1988-12-07,1.157407407,,0.543183053,688.2,6.09,,3.7314,123.5,,15.09,25.09,1.2005
1988-12-08,1.208459215,,0.540540541,688.3,6.048,,3.7314,122.57,,15,25.15,1.1936
1988-12-09,1.152472053,,0.540832883,687.8,6.025,,3.7314,122.35,,15.05,25.11,1.1972
1988-12-12,1.166452817,,0.542888165,687.5,6.0495,,3.7314,122.85,,15.05,25.11,1.1985
1988-12-13,1.18049817,,0.547045952,687.6,6.067,,3.7314,123.15,,15.09,25.13,1.1997
1988-12-14,1.17000117,,0.546597431,687.7,6.045,,3.7314,122.71,,15.04,25.14,1.2003
1988-12-15,1.171234481,,0.54710581,687.4,6.068,,3.7314,123.37,,15.03,25.14,1.2056
1988-12-16,1.181334908,,0.552181115,687.5,6.119,,3.7314,124.5,,15.06,25.14,1.205
1988-12-19,1.170960187,,0.54866674,687.6,6.121,,3.7314,124.1,,15.01,25.14,1.2001
1988-12-20,1.17370892,,0.555092978,687.7,6.1625,,3.7314,125.1,,15.06,,1.2008
1988-12-21,1.174398121,,0.553403431,687.8,6.13,,3.7314,124.35,,15.03,25.26,1.2006
1988-12-22,1.17370892,,0.556173526,687.3,6.137,,3.7314,124.71,,15.04,,1.1958
1988-12-23,1.175778954,,0.555555556,687.4,6.139,,3.7314,124.85,,15.03,,1.1965
1988-12-27,1.164144354,,0.554323725,687.5,6.138,,3.7314,124.85,,15.03,25.2,1.1965
1988-12-28,1.170275015,,0.558971492,687.6,6.1725,,3.7314,125.58,,15.09,25.2,1.195
1988-12-29,1.170275015,,0.558815312,687.7,6.1625,,3.7314,125.85,,15.02,25.2,1.1925
1988-12-30,1.171646163,,0.552944429,687.4,6.131,,3.7314,125.05,,14.99,25.2,1.1928
1989-01-03,1.152073733,,0.548696845,686.9,6.096,,3.7314,123.6,,15.02,25.21,1.1907
1989-01-04,1.149689584,,0.553403431,686.4,6.16,,3.7314,125.05,,15.08,25.18,1.1921
1989-01-05,1.152206475,,0.556483027,686.5,6.18,,3.7314,125.59,,15.05,25.23,1.1895
1989-01-06,1.15942029,,0.561797753,686.6,6.23,,3.7314,126.62,,15.07,25.27,1.1952
1989-01-09,1.157809425,,0.567022,686.7,6.264,,3.7314,126.45,,15.1,25.29,1.197
1989-01-10,1.154201293,,0.566989851,686.8,6.275,,3.7314,126.3,,15.07,25.28,1.2009
1989-01-11,1.158882837,,0.561482313,686.8,6.25,,3.7314,126.13,,15.05,25.32,1.2008
1989-01-12,1.153003574,,0.560538117,686.5,6.25,,3.7314,126.17,,15.06,25.32,1.1967
1989-01-13,1.15406809,,0.562208354,685.8,6.2695,,3.7314,126.7,,15.04,25.31,1.1988
1989-01-17,1.165637021,,0.56561086,686,6.312,,3.7314,127.75,,15.09,25.34,1.198
1989-01-18,1.159823707,,0.569962952,685.3,6.3525,,3.7314,128.5,,15.09,25.34,1.194
1989-01-19,1.153801777,,0.571428571,685.4,6.347,,3.7314,129.7,,15.11,25.4,1.1895
1989-01-20,1.146788991,,0.565450947,685.5,6.294,,3.7314,128.27,,15.1,25.35,1.1879
1989-01-23,1.138692781,,0.563697858,684.6,6.2775,,3.7314,127.8,,15.11,25.35,1.1885
1989-01-24,1.135331517,,0.565706851,683.9,6.285,,3.7314,127.65,,15.12,25.33,1.187
1989-01-25,1.141552511,,0.564652739,683,6.2915,,3.7314,127.73,,15.13,25.35,1.1857
1989-01-26,1.138822458,,0.56385678,683.1,6.291,,3.7314,128.15,,15.09,25.36,1.1823
1989-01-27,1.143510577,,0.568828214,683.2,6.334,,3.7314,129.24,,15.12,25.38,1.1877
1989-01-30,1.134172621,,0.567601317,683.3,6.331,,3.7314,129.35,,15.17,25.42,1.181
1989-01-31,1.126887537,,0.571428571,683.4,6.36,,3.7314,130.5,,15.18,25.41,1.1835
1989-02-01,1.125492403,,0.570287995,683.5,6.34,,3.7314,129.6,,15.2,25.45,1.1894
1989-02-02,1.122964627,,0.571167466,683.6,6.353,,3.7314,129.15,,15.18,25.44,1.1881
1989-02-03,1.14064104,,0.574217628,682.9,6.383,,3.7314,129.65,,15.18,25.43,1.1858
1989-02-06,1.134429949,,0.577133953,683,6.382,,3.7314,129.65,,15.23,25.49,1.1832
1989-02-07,1.126887537,,0.573888092,683,6.347,,3.7314,129.29,,15.2,25.45,1.1822
1989-02-08,1.121704992,,0.573624735,683.1,6.37,,3.7314,129.6,,15.2,25.43,1.185
1989-02-09,1.126126126,,0.569865512,682.4,6.33,,3.7314,128.58,,15.19,25.42,1.184
1989-02-10,1.129305477,,0.570027931,681.5,6.3325,,3.7314,128.49,,15.19,25.36,1.186
1989-02-13,1.126887537,,0.571591883,680.6,6.353,,3.7314,128.4,,15.24,25.4,1.1865
1989-02-14,1.13147771,,0.565450947,680.7,6.305,,3.7314,126.73,,15.22,25.38,1.184
1989-02-15,1.145344176,,0.563920374,679.8,6.293,,3.7314,126.4,,15.2,25.3,1.1805
1989-02-16,1.194029851,,0.564716512,678.9,6.307,,3.7314,126.32,,15.23,25.33,1.186
1989-02-17,1.215066829,,0.563063063,679,6.295,,3.7314,125.9,,15.19,25.32,1.1895
1989-02-21,1.234110823,,0.571363273,678.2,6.321,,3.7314,126.75,,15.29,25.37,1.1899
1989-02-22,1.219066195,,0.571265353,678.3,6.3005,,3.7314,126.58,,15.35,25.37,1.1958
1989-02-23,1.208459215,,0.568181818,677.3,6.28,,3.7314,126.2,,15.3,25.35,1.1958
1989-02-24,1.214034236,,0.570450656,677.3,6.285,,3.7314,126.32,,15.3,25.34,1.1987
1989-02-27,1.255492781,,0.573131591,676.5,6.288,,3.7314,126.53,,15.33,25.33,1.2035
1989-02-28,1.251877817,,0.573394495,675.8,6.287,,3.7314,126.87,,15.35,25.38,1.199
1989-03-01,1.244400199,,0.580046404,675.8,6.325,,3.7314,128.1,,15.35,25.38,1.1997
1989-03-02,1.243781095,,0.580113702,675.9,6.336,,3.7314,127.88,,15.34,25.43,1.1935
1989-03-03,1.230314961,,0.580383053,676,6.331,,3.7314,127.7,,15.31,25.44,1.196
1989-03-06,1.228803146,,0.580720093,675.3,6.359,,3.7314,128.85,,15.32,25.41,1.1935
1989-03-07,1.236552492,,0.580821281,675.4,6.351,,3.7314,128.74,,15.34,25.45,1.1987
1989-03-08,1.229558588,,0.581496773,675.4,6.361,,3.7314,128.7,,15.32,25.45,1.2014
1989-03-09,1.222344457,,0.58224163,675.6,6.375,,3.7314,129.05,,15.34,25.47,1.201
1989-03-10,1.217137293,,0.582920431,,6.383,,3.7314,129.5,,15.35,25.46,1.1988
1989-03-13,1.216693028,,0.584282793,675.7,6.398,,3.7314,129.88,,15.38,25.48,1.1982
1989-03-14,1.232589671,,0.578971746,675.8,6.382,,3.7314,129.68,,15.47,25.5,1.1945
1989-03-15,1.241773252,,0.581733566,675.7,6.406,,3.7314,130.6,,15.43,25.48,1.1949
1989-03-16,1.221747098,,0.58210606,675.8,6.414,,3.7314,131.22,,15.49,25.51,1.1965
1989-03-17,1.217581882,,0.583771162,675.9,6.4035,,3.7314,131.6,,15.52,25.52,1.197
1989-03-20,1.213739531,,0.584692744,676,6.414,,3.7314,131.7,,15.53,25.54,1.1946
1989-03-21,1.216545012,,0.581395349,676.1,6.392,,3.7314,131.28,,15.53,25.53,1.1922
1989-03-22,1.218323587,,0.58045043,676,6.384,,3.7314,131.15,,15.52,25.52,1.1898
1989-03-23,1.208313195,,0.580787548,675.95,6.387,,3.7314,131.2,,15.54,25.5,1.1895
1989-03-24,1.209189843,,0.581733566,675.4,6.395,,3.7314,131.5,,15.5,25.65,1.192
1989-03-27,1.214329083,,0.584795322,675.5,6.428,,3.7314,132.7,,15.6,25.45,1.1935
1989-03-28,1.225490196,,0.592417062,675.6,6.47,,3.7314,133.08,,15.66,25.5,1.1949
1989-03-29,1.223540927,,0.592206562,675.7,6.4455,,3.7314,132.83,,15.64,25.55,1.1953
1989-03-30,1.223540927,,0.592592593,675.8,6.462,,3.7314,132.95,,15.64,25.45,1.1945
1989-03-31,1.221001221,,0.593401377,674.6,6.443,,3.7314,132.77,,15.63,25.5,1.1936
1989-04-03,1.212121212,,0.59311981,673.7,6.4,,3.7314,132.05,,15.62,25.55,1.1899
1989-04-04,1.216397032,,0.585891727,672.5,6.375,,3.7314,130.9,,15.58,25.5,1.1875
1989-04-05,1.252818842,,0.588339119,,6.365,,3.7314,131.8,,15.64,25.45,1.1899
1989-04-06,1.239464551,,0.58685446,671.3,6.369,,3.7314,131.93,,15.64,25.53,1.1941
1989-04-07,1.241156758,,0.589275192,670.4,6.405,,3.7314,132.45,,15.67,25.53,1.193
1989-04-10,1.239464551,,0.58910162,670.1,6.406,,3.7314,132.63,,15.71,25.57,1.1902
1989-04-11,1.239157373,,0.592066311,670.2,6.42,,3.7314,132.75,,15.69,25.5,1.1895
1989-04-12,1.239003841,,0.591540964,670.2,6.4165,,3.7314,132.98,,15.74,25.58,1.189
1989-04-13,1.239925604,,0.58910162,670.3,6.385,,3.7314,132.2,,15.71,25.58,1.1883
1989-04-14,1.235483074,,0.588650812,670,6.378,,3.7314,132.15,,15.69,25.55,1.1876
1989-04-17,1.230314961,,0.582750583,670.1,6.332,,3.7314,131.95,,15.71,25.45,1.1853
1989-04-18,1.24984377,,0.582072177,669.6,6.326,,3.7314,131.52,,15.7,25.53,1.1847
1989-04-19,1.24984377,,0.584795322,669.3,6.345,,3.7314,132.34,,15.72,25.55,1.187
1989-04-20,1.246882793,,0.582411182,669.4,6.3105,,3.7314,131.35,,15.72,25.57,1.1845
1989-04-21,1.257861635,,0.583430572,668.9,6.31,,3.7314,131.45,,15.7,25.51,1.1865
1989-04-24,1.263743207,,0.586544665,668.6,6.3365,,3.7314,131.6,,15.76,25.49,1.189
1989-04-25,1.26246686,,0.587889477,668.7,6.356,,3.7314,131.39,,15.8,25.45,1.189
1989-04-26,1.260080645,,0.592241635,668.8,6.383,,3.7314,132.25,,15.86,25.52,1.1902
1989-04-27,1.258653241,,0.591540964,668.9,6.372,,3.7314,132.19,,15.84,25.54,1.1935
1989-04-28,1.259445844,,0.592066311,668.9,6.388,,3.7314,132.85,,15.86,25.53,1.1865
1989-05-01,1.262626263,,0.595238095,669,6.42,,3.7314,134.07,,15.86,,1.1867
1989-05-02,1.260239445,,0.59347181,669.1,6.411,,3.7314,133.81,,15.92,25.6,1.1839
1989-05-03,1.255965838,,0.594177065,669.1,6.42,,3.7314,134.2,,15.94,25.62,1.1836
1989-05-04,1.249531426,,0.59407117,669.1,6.423,,3.7314,133.95,,15.93,25.61,1.1842
1989-05-05,1.251564456,,0.597657184,669.1,6.446,,3.7314,134.33,,16.02,25.6,1.1838
1989-05-08,1.250781739,,0.599089384,669.1,6.455,,3.7314,134.8,,16.02,25.63,1.1858
1989-05-09,1.257545272,,0.602228245,669.1,6.4895,,3.7314,134.83,,16.05,25.65,1.1877
1989-05-10,1.261511291,,0.598265031,669.1,6.451,,3.7314,134.43,,16.05,25.64,1.185
1989-05-11,1.26246686,,0.599880024,669.1,6.48,,3.7314,135.3,,16.09,25.63,1.1867
1989-05-12,1.277955272,,0.602663774,,6.49,,3.7314,135.95,,16.04,25.68,1.187
1989-05-15,1.285181853,,0.609979261,669.2,6.55,,3.7314,137.24,,16.06,25.72,1.191
1989-05-16,1.296344309,,0.61001647,669.3,6.57,,3.7314,137.3,,16.05,25.75,1.1893
1989-05-17,1.31821777,,0.620155039,669.2,6.654,,3.7314,139.25,,16.09,25.74,1.1925
1989-05-18,1.316655695,,0.618238022,669.3,6.653,,3.7314,138.65,,16.12,25.82,1.1928
1989-05-19,1.310959622,,0.617665225,669.4,6.6475,,3.7314,138.8,,16.12,25.82,1.1911
1989-05-22,1.344989913,,0.632671138,669.4,6.762,,3.7314,142.05,,16.28,25.84,1.1958
1989-05-23,1.337792642,,0.637836459,669.5,6.751,,3.7314,142,,16.24,25.93,1.198
1989-05-24,1.338688086,,0.637145588,669.5,6.7595,,3.7314,142.8,,16.31,25.95,1.2005
1989-05-25,1.321877065,,0.632791242,669.5,6.712,,3.7314,142,,16.26,25.93,1.208
1989-05-26,1.329787234,,0.629722922,669.4,6.697,,3.7314,141.43,,16.18,25.85,1.2055
1989-05-30,1.338688086,,0.641848524,669.3,6.7585,,3.7314,143.48,,16.33,25.97,1.2102
1989-05-31,1.329433661,,0.636334712,669.4,6.664,,3.7314,142.33,,16.28,25.92,1.2062
1989-06-01,1.328021248,,0.635727908,669.3,6.685,,3.7314,142.73,,16.32,25.92,1.207
1989-06-02,1.318391562,,0.628140704,669.3,6.624,,3.7314,141.75,,16.28,25.88,1.2066
1989-06-05,1.322751323,,0.632631113,669.2,6.6405,,3.7314,141.82,,16.29,25.82,1.2005
1989-06-06,1.32837407,,0.636537237,,6.671,,3.7314,142.95,,16.35,25.89,1.2018
1989-06-07,1.320306311,,0.632311097,669.3,6.639,,3.7314,142.5,,16.29,25.89,1.1973
1989-06-08,1.330140995,,0.635727908,669.2,6.6735,,3.7314,143.4,,16.34,25.9,1.1976
1989-06-09,1.342281879,,0.643500644,669.2,6.752,,3.7314,146.15,,16.42,25.91,1.2
1989-06-12,1.352265044,,0.655694709,669.3,6.8125,,3.7314,148.8,,16.49,26.04,1.2027
1989-06-13,1.347164219,,0.659848235,669.6,6.8145,,3.7314,149.2,,16.5,26.08,1.201
1989-06-14,1.347345729,,0.660283922,669.5,6.815,,3.7314,149.05,,16.49,26.07,1.1992
1989-06-15,1.336898396,,0.658111221,669.8,6.8165,,3.7314,149.62,,16.51,25.93,1.1993
1989-06-16,1.328550551,,0.651890482,669.7,6.722,,3.7314,145.55,,16.43,25.98,1.1975
1989-06-19,1.326259947,,0.645994832,669.6,6.68,,3.7314,144.45,,16.42,25.96,1.199
1989-06-20,1.320480655,,0.645369474,669.5,6.6905,,3.7314,144.07,,16.42,25.45,1.1994
1989-06-21,1.300390117,,0.646412411,669.4,6.652,,3.7314,143.85,,16.47,25.96,1.197
1989-06-22,1.288659794,,0.643915003,669.3,6.638,,3.7314,141.07,,16.43,25.9,1.1923
1989-06-23,1.295336788,,0.638162093,669.2,6.575,,3.7318,138.5,,16.46,25.9,1.1913
1989-06-26,1.295336788,,0.647332988,669.1,6.6405,,3.7314,140.82,,16.49,25.84,1.194
1989-06-27,1.30701869,,0.638569604,669.4,6.622,,3.7314,141.1,,16.44,25.87,1.1942
1989-06-28,1.320480655,,0.642880103,669.5,6.652,,3.7314,142.8,,16.47,25.91,1.1967
1989-06-29,1.32310135,,0.644329897,669.8,6.645,,3.7314,143.4,,16.43,25.93,1.1953
1989-06-30,1.323276432,,0.645577792,669.9,6.657,,3.7314,144,,16.49,25.96,1.1985
1989-07-03,1.306335728,,0.633954609,669.9,6.575,,3.7314,141.25,,16.36,25.9,1.1948
1989-07-05,1.299376299,,0.617665225,669.8,6.472,,3.7314,138.9,,16.29,25.89,1.1915
1989-07-06,1.307189542,,0.61671292,669.7,6.46,,3.7314,139.4,,16.3,25.77,1.1919
1989-07-07,1.304971943,,0.615953188,669.6,6.454,,3.7314,139.8,,16.24,25.78,1.191
1989-07-10,1.308386759,,0.609570253,669.7,6.398,,3.7314,139,,16.32,25.76,1.1886
1989-07-11,1.318565401,,0.614817092,669.6,6.459,,3.7314,140.3,,16.33,25.78,1.1903
1989-07-12,1.313887794,,0.615384615,669.9,6.445,,3.7314,139.85,,16.39,25.8,1.1901
1989-07-13,1.324152542,,0.615953188,669.8,6.448,,3.7314,139.45,,16.38,25.79,1.193
1989-07-14,1.323276432,,0.620155039,669.7,6.502,,3.7314,140.5,,16.38,25.79,1.1918
1989-07-17,1.321003963,,0.619655472,670,6.5065,,3.7314,141.55,,16.5,25.86,1.191
1989-07-18,1.322751323,,0.615384615,670.3,6.471,,3.7314,141.3,,16.44,25.86,1.1911
1989-07-19,1.338688086,,0.617665225,670.4,6.4925,,3.7314,141.95,,16.49,25.8,1.1892
1989-07-20,1.332800213,,0.614817092,670.3,6.4865,,3.7314,141.45,,16.49,25.89,1.1876
1989-07-21,1.33457894,,0.617283951,670.2,6.5,,3.7314,141.92,,16.52,25.86,1.188
1989-07-24,1.339584729,,0.618314475,670.1,6.51,,3.7314,143.18,,16.57,25.89,1.1888
1989-07-25,1.335648457,,0.615081806,670.3,6.481,,3.7314,142.55,,16.55,25.86,1.188
1989-07-26,1.325205407,,0.606244316,667.2,6.424,,3.7314,140.65,,16.47,25.83,1.187
1989-07-27,1.321527686,,0.602482227,670.1,6.399,,3.7314,138.95,,16.41,25.77,1.1832
1989-07-28,1.336898396,,0.608087565,670,6.438,,3.7314,139.58,,16.45,25.78,1.185
